"SERIAL","SKU","GRADE","SCAN DATE","SKID ID","EID",
"MXL92854WC","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL9284J0T","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL92855NX","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL9284H3J","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL9285682","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL9285DNB","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL93122P6","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL939380K","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9312TP2","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9284G47","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9284J0C","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9342424","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9284GGD","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL934200Z","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9294QJ7","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9295TY5","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9285DLB","REC-600G4-M-I5","","2022-10-10 13:55:57","RN-BTG102022-3","519",
"MXL9284FW4","REC-600G4-M-I5","","2022-10-10 13:56:34","RN-BTG102022-3","519",
"MXL9294QFW","REC-600G4-M-I5","","2022-10-10 13:56:34","RN-BTG102022-3","519",
"MXL9284GSL","REC-600G4-M-I5","","2022-10-10 13:56:34","RN-BTG102022-3","519",
"MXL93122N9","REC-600G4-M-I5","","2022-10-10 13:56:34","RN-BTG102022-3","519",
"MXL92855J0","REC-600G4-M-I5","","2022-10-10 13:56:34","RN-BTG102022-3","519",
"MXL92952Y7","REC-600G4-M-I5","","2022-10-10 13:56:34","RN-BTG102022-3","519",
"5R6BDV2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"5R68DV2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"5R69DV2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"1T2JLR2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"98KN9T2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
